Frame ID | Spatial Relations
F0041 | [human_body] is behind [container_box], [human_body] is touching [container_box] (score: 0.81), [human_body] is holding [red_box] (score: 0.75), [human_body] is touching [yellow_box] (score: 0.73), [human_body] is touching [component_box] (score: 0.66), [container_box] is on [red_box] (score: 0.23), [container_box] is in front of [component_box] (score: 0.10), [container_box] is below [human_body] (score: 0.09), [red_box] is in front of [container_box] (score: 0.19), [red_box] is in front of [component_box] (score: 0.10), [yellow_box] is behind [component_box] (score: 0.24), [yellow_box] is on [container_box] (score: 0.18), [yellow_box] is on [red_box] (score: 0.15), [component_box] is on [container_box] (score: 0.28), [component_box] is in front of [yellow_box] (score: 0.19), [component_box] is on [red_box] (score: 0.19)
F0042 | [human_body] is behind [container_box], [human_body] is touching [container_box] (score: 0.81), [human_body] is holding [red_box] (score: 0.75), [human_body] is touching [yellow_box] (score: 0.73), [human_body] is touching [component_box] (score: 0.66), [container_box] is on [red_box] (score: 0.23), [container_box] is in front of [component_box] (score: 0.10), [container_box] is below [human_body] (score: 0.09), [red_box] is in front of [container_box] (score: 0.19), [red_box] is in front of [component_box] (score: 0.10), [yellow_box] is behind [component_box] (score: 0.24), [yellow_box] is on [container_box] (score: 0.18), [yellow_box] is on [red_box] (score: 0.15), [component_box] is on [container_box] (score: 0.28), [component_box] is in front of [yellow_box] (score: 0.19), [component_box] is on [red_box] (score: 0.19)
F0043 | [human_body] is behind [container_box], [human_body] is touching [container_box] (score: 0.81), [human_body] is holding [red_box] (score: 0.75), [human_body] is touching [yellow_box] (score: 0.73), [human_body] is touching [component_box] (score: 0.66), [container_box] is on [red_box] (score: 0.23), [container_box] is in front of [component_box] (score: 0.10), [container_box] is below [human_body] (score: 0.09), [red_box] is in front of [container_box] (score: 0.19), [red_box] is in front of [component_box] (score: 0.10), [yellow_box] is behind [component_box] (score: 0.24), [yellow_box] is on [container_box] (score: 0.18), [yellow_box] is on [red_box] (score: 0.15), [component_box] is on [container_box] (score: 0.28), [component_box] is in front of [yellow_box] (score: 0.19), [component_box] is on [red_box] (score: 0.19)
F0044 | [human_body] is behind [container_box], [human_body] is touching [container_box] (score: 0.81), [human_body] is holding [red_box] (score: 0.75), [human_body] is touching [yellow_box] (score: 0.73), [human_body] is touching [component_box] (score: 0.66), [container_box] is on [red_box] (score: 0.23), [container_box] is in front of [component_box] (score: 0.10), [container_box] is below [human_body] (score: 0.09), [red_box] is in front of [container_box] (score: 0.19), [red_box] is in front of [component_box] (score: 0.10), [yellow_box] is behind [component_box] (score: 0.24), [yellow_box] is on [container_box] (score: 0.18), [yellow_box] is on [red_box] (score: 0.15), [component_box] is on [container_box] (score: 0.28), [component_box] is in front of [yellow_box] (score: 0.19), [component_box] is on [red_box] (score: 0.19)
F0045 | [human_body] is behind [container_box], [human_body] is holding [container_box] (score: 0.78), [human_body] is holding [yellow_box] (score: 0.77), [human_body] is holding [component_box] (score: 0.56), [human_body] is holding [red_box] (score: 0.56), [container_box] is on [red_box] (score: 0.18), [container_box] is on [component_box] (score: 0.17), [container_box] is in front of [human_body] (score: 0.09), [container_box] is on [yellow_box] (score: 0.08), [operator_hand] is on [human_body] (score: 0.09), [yellow_box] is inside [container_box] (score: 0.45), [yellow_box] is behind [component_box] (score: 0.21), [yellow_box] is on [red_box] (score: 0.09), [component_box] is inside [container_box] (score: 0.48), [component_box] is in front of [yellow_box] (score: 0.20), [component_box] is on [red_box] (score: 0.10)
F0046 | [human_body] is behind [container_box], [human_body] is holding [container_box] (score: 0.78), [human_body] is holding [yellow_box] (score: 0.77), [human_body] is holding [component_box] (score: 0.56), [human_body] is holding [red_box] (score: 0.56), [container_box] is on [red_box] (score: 0.18), [container_box] is on [component_box] (score: 0.17), [container_box] is in front of [human_body] (score: 0.09), [container_box] is on [yellow_box] (score: 0.08), [yellow_box] is inside [container_box] (score: 0.45), [yellow_box] is behind [component_box] (score: 0.21), [yellow_box] is on [red_box] (score: 0.09), [operator_hand] is on [human_body] (score: 0.09), [component_box] is inside [container_box] (score: 0.48), [component_box] is in front of [yellow_box] (score: 0.20), [component_box] is on [red_box] (score: 0.10)
F0047 | [human_body] is behind [container_box], [human_body] is holding [container_box] (score: 0.78), [human_body] is holding [yellow_box] (score: 0.77), [human_body] is holding [component_box] (score: 0.56), [human_body] is holding [red_box] (score: 0.56), [container_box] is on [red_box] (score: 0.18), [container_box] is on [component_box] (score: 0.17), [container_box] is in front of [human_body] (score: 0.09), [container_box] is on [yellow_box] (score: 0.08), [yellow_box] is inside [container_box] (score: 0.45), [yellow_box] is behind [component_box] (score: 0.21), [yellow_box] is on [red_box] (score: 0.09), [operator_hand] is on [human_body] (score: 0.09), [component_box] is inside [container_box] (score: 0.48), [component_box] is in front of [yellow_box] (score: 0.20), [component_box] is on [red_box] (score: 0.10)
F0048 | [human_body] is behind [container_box], [human_body] is holding [container_box] (score: 0.78), [human_body] is holding [yellow_box] (score: 0.77), [human_body] is holding [component_box] (score: 0.56), [human_body] is holding [red_box] (score: 0.56), [container_box] is on [red_box] (score: 0.18), [container_box] is on [component_box] (score: 0.17), [container_box] is in front of [human_body] (score: 0.09), [container_box] is on [yellow_box] (score: 0.08), [yellow_box] is inside [container_box] (score: 0.45), [yellow_box] is behind [component_box] (score: 0.21), [yellow_box] is on [red_box] (score: 0.09), [operator_hand] is on [human_body] (score: 0.09), [component_box] is inside [container_box] (score: 0.48), [component_box] is in front of [yellow_box] (score: 0.20), [component_box] is on [red_box] (score: 0.10)
F0049 | [human_body] is behind [container_box], [human_body] is holding [container_box] (score: 0.78), [human_body] is holding [yellow_box] (score: 0.77), [human_body] is holding [component_box] (score: 0.56), [human_body] is holding [red_box] (score: 0.56), [container_box] is on [red_box] (score: 0.18), [container_box] is on [component_box] (score: 0.17), [container_box] is in front of [human_body] (score: 0.09), [container_box] is on [yellow_box] (score: 0.08), [operator_hand] is on [human_body] (score: 0.09), [yellow_box] is inside [container_box] (score: 0.45), [yellow_box] is behind [component_box] (score: 0.21), [yellow_box] is on [red_box] (score: 0.09), [component_box] is inside [container_box] (score: 0.48), [component_box] is in front of [yellow_box] (score: 0.20), [component_box] is on [red_box] (score: 0.10)
F0050 | [human_body] is behind [container_box], [human_body] is holding [container_box] (score: 0.78), [human_body] is holding [yellow_box] (score: 0.77), [human_body] is holding [component_box] (score: 0.56), [human_body] is holding [red_box] (score: 0.56), [container_box] is on [red_box] (score: 0.18), [container_box] is on [component_box] (score: 0.17), [container_box] is in front of [human_body] (score: 0.09), [container_box] is on [yellow_box] (score: 0.08), [operator_hand] is on [human_body] (score: 0.09), [yellow_box] is inside [container_box] (score: 0.45), [yellow_box] is behind [component_box] (score: 0.21), [yellow_box] is on [red_box] (score: 0.09), [component_box] is inside [container_box] (score: 0.48), [component_box] is in front of [yellow_box] (score: 0.20), [component_box] is on [red_box] (score: 0.10)
F0051 | [human_body] is behind [container_box], [human_body] is holding [container_box] (score: 0.78), [human_body] is holding [yellow_box] (score: 0.77), [human_body] is holding [component_box] (score: 0.56), [human_body] is holding [red_box] (score: 0.56), [container_box] is on [red_box] (score: 0.18), [container_box] is on [component_box] (score: 0.17), [container_box] is in front of [human_body] (score: 0.09), [container_box] is on [yellow_box] (score: 0.08), [operator_hand] is on [human_body] (score: 0.09), [yellow_box] is inside [container_box] (score: 0.45), [yellow_box] is behind [component_box] (score: 0.21), [yellow_box] is on [red_box] (score: 0.09), [component_box] is inside [container_box] (score: 0.48), [component_box] is in front of [yellow_box] (score: 0.20), [component_box] is on [red_box] (score: 0.10)
F0052 | [human_body] is behind [container_box], [human_body] is holding [container_box] (score: 0.78), [human_body] is holding [yellow_box] (score: 0.77), [human_body] is holding [component_box] (score: 0.56), [human_body] is holding [red_box] (score: 0.56), [container_box] is on [red_box] (score: 0.18), [container_box] is on [component_box] (score: 0.17), [container_box] is in front of [human_body] (score: 0.09), [container_box] is on [yellow_box] (score: 0.08), [operator_hand] is on [human_body] (score: 0.09), [yellow_box] is inside [container_box] (score: 0.45), [yellow_box] is behind [component_box] (score: 0.21), [yellow_box] is on [red_box] (score: 0.09), [component_box] is inside [container_box] (score: 0.48), [component_box] is in front of [yellow_box] (score: 0.20), [component_box] is on [red_box] (score: 0.10)
F0053 | [human_body] is behind [container_box], [human_body] is holding [container_box] (score: 0.78), [human_body] is holding [yellow_box] (score: 0.77), [human_body] is holding [component_box] (score: 0.56), [human_body] is holding [red_box] (score: 0.56), [container_box] is on [red_box] (score: 0.18), [container_box] is on [component_box] (score: 0.17), [container_box] is in front of [human_body] (score: 0.09), [container_box] is on [yellow_box] (score: 0.08), [operator_hand] is on [human_body] (score: 0.09), [yellow_box] is inside [container_box] (score: 0.45), [yellow_box] is behind [component_box] (score: 0.21), [yellow_box] is on [red_box] (score: 0.09), [component_box] is inside [container_box] (score: 0.48), [component_box] is in front of [yellow_box] (score: 0.20), [component_box] is on [red_box] (score: 0.10)
F0054 | [human_body] is behind [container_box], [human_body] is holding [container_box] (score: 0.78), [human_body] is holding [yellow_box] (score: 0.77), [human_body] is holding [component_box] (score: 0.56), [human_body] is holding [red_box] (score: 0.56), [container_box] is on [red_box] (score: 0.18), [container_box] is on [component_box] (score: 0.17), [container_box] is in front of [human_body] (score: 0.09), [container_box] is on [yellow_box] (score: 0.08), [yellow_box] is inside [container_box] (score: 0.45), [yellow_box] is behind [component_box] (score: 0.21), [yellow_box] is on [red_box] (score: 0.09), [operator_hand] is on [human_body] (score: 0.09), [component_box] is inside [container_box] (score: 0.48), [component_box] is in front of [yellow_box] (score: 0.20), [component_box] is on [red_box] (score: 0.10)
F0055 | [human_body] is behind [container_box], [human_body] is holding [container_box] (score: 0.78), [human_body] is holding [yellow_box] (score: 0.77), [human_body] is holding [component_box] (score: 0.56), [human_body] is holding [red_box] (score: 0.56), [container_box] is on [red_box] (score: 0.18), [container_box] is on [component_box] (score: 0.17), [container_box] is in front of [human_body] (score: 0.09), [container_box] is on [yellow_box] (score: 0.08), [yellow_box] is inside [container_box] (score: 0.45), [yellow_box] is behind [component_box] (score: 0.21), [yellow_box] is on [red_box] (score: 0.09), [operator_hand] is on [human_body] (score: 0.09), [component_box] is inside [container_box] (score: 0.48), [component_box] is in front of [yellow_box] (score: 0.20), [component_box] is on [red_box] (score: 0.10)
